type	feature	n	log_odds_weighted	log_odds_weighted_scaled
speech	quantum	74	1.54960839548369	0.2907973730466241
speech	annus	143	1.54683164755114	0.29063657591705516
speech	miser	166	1.54372783410219	0.2904568389350056
speech	potior	65	1.53880377057869	0.2901716941182534
speech	debeo	53	1.52871564660106	0.28958750663788335
speech	germanus	53	1.52871564660106	0.28958750663788335
speech	luo	25	1.52369816289452	0.28929695200445293
speech	culpa	35	1.51476540031127	0.2887796696952918
speech	gratia	26	1.51279619365653	0.2886656360180182
speech	iuro	37	1.51083013911822	0.2885517848748768
speech	inuideo	37	1.51083013911822	0.2885517848748768
speech	mors	157	1.50868140129264	0.2884273548283107
speech	parens	186	1.50387099078154	0.28814879147973804
speech	num	29	1.48906716882412	0.2872915253053404
speech	umquam	57	1.4758092060564	0.28652377741868795
speech	quaeso	24	1.47269254568589	0.28634329649150514
speech	quoque	195	1.46821485193682	0.28608400025020814
speech	adsum	131	1.45913794986696	0.28555837104883086
speech	i	17	1.45048134969619	0.2850570808730215
speech	inultus	17	1.45048134969619	0.2850570808730215
speech	immo	12	1.44636863689316	0.28481892010743065
speech	uita	105	1.43792279272163	0.2843298344818867
speech	pergama	29	1.43554902775543	0.2841923734655798
speech	aliquis	45	1.43545135343071	0.284186717298211
speech	memini	45	1.43545135343071	0.284186717298211
speech	carthago	54	1.43122075900799	0.28394173019240654
speech	sine	135	1.41181850363376	0.28281817593140607
speech	numquam	48	1.40808111811831	0.28260174978197694
speech	res	169	1.40527109982709	0.28243902601797666
speech	quo	65	1.39311604062712	0.2817351455518439
speech	ultor	27	1.39082970826494	0.28160274762087956
speech	procus	20	1.39081510278916	0.28160190184062206
speech	troia	86	1.38799341183551	0.281438502130998
speech	uerus	51	1.38523230176958	0.2812786105658253
speech	scio	48	1.37269020042021	0.28055231709420647
speech	nonne	14	1.36039311507258	0.2798402121160107
speech	domus	191	1.36021027559631	0.27982962416792523
speech	placeo	73	1.35770181031933	0.27968436286731035
speech	optimus	18	1.34940775366639	0.279204067019552
speech	thebae	62	1.34754611798892	0.2790962626093168
speech	iuuo	75	1.34421587351163	0.2789034133605845
speech	bellum	396	1.33937518626558	0.2786230967336477
speech	usque	37	1.33687721874618	0.2784784433417544
speech	quodsi	12	1.3345954096837	0.27834630734800064
speech	adnuo	19	1.33400801863635	0.2783122924512067
speech	quando	47	1.33322578078701	0.278266994280876
speech	uoluntas	15	1.33122440329	0.2781510976404461
speech	conubium	30	1.33088751514042	0.278131588974642
speech	externus	31	1.33036752304426	0.27810147704569055
speech	fides	107	1.32757678875725	0.2779398699882113
speech	funus	97	1.32383084940002	0.27772294849918405
speech	fateor	52	1.32348439561654	0.27770288590248277
speech	libet	20	1.32152988355485	0.2775897031661084
speech	supersum	51	1.31831929661308	0.27740378309809777
speech	ualeo	65	1.3084801609916	0.2768340141439813
speech	seruio	16	1.30820323660437	0.2768179778858636
speech	foedus	106	1.30078837659967	0.2763885949408237
speech	coniunx	154	1.29697448458058	0.2761677384194352
speech	inhumatus	13	1.29687770915421	0.2761621343058638
speech	pario	36	1.29228182310823	0.27589599373352125
speech	tarpeius	24	1.29191819811381	0.2758749367788525
speech	superi	29	1.28192109378108	0.27529602010375176
speech	mycenae	18	1.27535413121656	0.2749157375732478
speech	nescio	42	1.27460290442982	0.2748722352050468
speech	latium	42	1.27460290442982	0.2748722352050468
speech	obtestor	11	1.26841976153628	0.27451417907134396
speech	nimium	40	1.26591071220014	0.2743688839487767
speech	dubito	39	1.26176965199549	0.2741290816294971
speech	pater	295	1.25474814245866	0.2737224769947989
speech	forsitan	20	1.25461360244005	0.2737146859927598
speech	persoluo	9	1.25257814484861	0.2735968158273673
speech	indecoris	9	1.25257814484861	0.2735968158273673
speech	mene	9	1.25257814484861	0.2735968158273673
speech	thybris	21	1.24744799443596	0.2732997368412118
speech	sententia	34	1.24380923594958	0.2730890220287703
speech	semper	75	1.24337271828175	0.27306374397339817
speech	prosum	22	1.24194123382295	0.27298084894742214
speech	pietas	48	1.23509383664603	0.2725843268871513
speech	egeo	24	1.23489608276683	0.27257287526932034
speech	absisto	24	1.23489608276683	0.27257287526932034
speech	pergo	27	1.23160557207441	0.2723823269419209
speech	assum	12	1.2304236251426	0.2723138822438228
speech	inclutus	16	1.22826119548168	0.272188659324488
speech	huc	98	1.22506244952865	0.2720034249496143
speech	aeternus	49	1.20793294841633	0.2710114823330296
speech	hostia	13	1.2020324580875	0.2706697941672427
speech	ei	10	1.19875925905788	0.27048024833115825
speech	hodie	10	1.19875925905788	0.27048024833115825
speech	praedo	10	1.19875925905788	0.27048024833115825
speech	excindo	10	1.19875925905788	0.27048024833115825
speech	iuppiter	219	1.19445712131058	0.2702311182633307
speech	scelus	60	1.19078983141665	0.2700187512417049
speech	proprius	20	1.18991029080197	0.2699678184204279
speech	paro	137	1.18418121584179	0.269636056650523
speech	decet	28	1.18261996453892	0.2695456470295795
speech	potestas	28	1.18261996453892	0.2695456470295795
speech	argos	28	1.18261996453892	0.2695456470295795
speech	uerum	54	1.17800103550258	0.2692781720737076
speech	genitor	94	1.17510690471897	0.26911057748683614
speech	argolicus	35	1.16350241626007	0.2684385797111526
speech	incolumis	11	1.16061150415092	0.2682711715126847
speech	salueo	11	1.16061150415092	0.2682711715126847
speech	tot	91	1.15275331509988	0.2678161160759972
speech	praemium	45	1.14846883962478	0.2675680088027266
speech	officium	17	1.14246555927165	0.2672203682274098
speech	fiducia	29	1.13768692034943	0.26694364472185417
speech	prohibeo	37	1.13425258069837	0.2667447674844276
speech	exspecto	25	1.12669606816064	0.26630718166276346
speech	uenio	266	1.1265225699261	0.26629713465137567
speech	uoluptas	21	1.12526768208591	0.2662244660593626
speech	roma	55	1.12522932195834	0.26622224468437544
speech	enumero	9	1.12501989674528	0.26621011719785614
speech	recuso	22	1.12436396357093	0.2661721331336967
speech	fortiter	22	1.12436396357093	0.2661721331336967
speech	pax	75	1.12091975512126	0.2659726844095788
speech	libya	40	1.11517416028306	0.26563996599937706
speech	ius	61	1.11425583034231	0.26558678694889903
speech	disco	33	1.11169629108688	0.2654385680340786
speech	senectus	32	1.10637424871435	0.26513037688467117
speech	agedum	7	1.10466195385687	0.26503122056773254
speech	prŏfectus	7	1.10466195385687	0.26503122056773254
speech	hippodamus	7	1.10466195385687	0.26503122056773254
speech	nullane	7	1.10466195385687	0.26503122056773254
speech	casus	84	1.09889390834546	0.2646972020741611
speech	mortalis	59	1.09857840240987	0.26467893161892453
speech	creon	14	1.09752447674261	0.26461790043201416
speech	gigno	30	1.09624997899873	0.2645440962611509
speech	gener	30	1.09624997899873	0.2645440962611509
speech	mactus	10	1.08691723624845	0.2640036517261395
speech	degener	16	1.07855685296101	0.263519515006721
speech	uirtus	115	1.07798115720879	0.263486177366175
speech	adeo	92	1.07565556530673	0.26335150597666335
speech	experior	25	1.07542966834156	0.26333842463674345
speech	triumphus	23	1.06988957764716	0.26301760665007323
speech	supplicium	18	1.06941916299756	0.26299036567350625
speech	promitto	38	1.06443579982319	0.2627017869067247
speech	iungo	85	1.06263050639288	0.26259724518789573
speech	metuo	49	1.04782353802784	0.26173979680995424
speech	quonam	8	1.04642298836349	0.26165869316953866
speech	heia	8	1.04642298836349	0.26165869316953866
speech	reseruo	8	1.04642298836349	0.26165869316953866
speech	finis	83	1.04638574234339	0.2616565363107724
speech	merces	12	1.04129369114211	0.2613616635903551
speech	pio	12	1.04129369114211	0.2613616635903551
speech	firmus	12	1.04129369114211	0.2613616635903551
speech	unicus	12	1.04129369114211	0.2613616635903551
speech	quoniam	27	1.03526865236449	0.26101276301870924
speech	uiolo	27	1.03526865236449	0.26101276301870924
speech	improbus	42	1.02352051489839	0.2603324467537049
speech	solaris	6	1.02271447423732	0.2602857701997777
speech	quandoquidem	6	1.02271447423732	0.2602857701997777
speech	deprecor	6	1.02271447423732	0.2602857701997777
speech	dignor	6	1.02271447423732	0.2602857701997777
speech	concedo	32	1.0221253346186	0.26025165404595074
speech	meritum	32	1.0221253346186	0.26025165404595074
speech	nepos	53	1.02070395295212	0.26016934405687586
speech	posco	95	1.01734468583388	0.2599748141524014
speech	periculum	23	1.01676435331593	0.2599412080040046
speech	digno	23	1.01676435331593	0.2599412080040046
speech	sepulcrum	31	1.01524512516231	0.2598532318779044
speech	cinis	45	1.01477336849539	0.25982591318721354
speech	nisi	62	1.01447690076463	0.2598087452046404
speech	capio	123	1.01446001947601	0.259807767635621
speech	testis	21	1.01010097161453	0.2595553419920963
speech	dos	9	1.00867286117562	0.2594726423503347
speech	miseret	9	1.00867286117562	0.2594726423503347
speech	absumo	16	1.00824793210155	0.25944803537230116
speech	sons	16	1.00824793210155	0.25944803537230116
speech	rego	47	0.999656047493272	0.2589504927734919
speech	thalamus	71	0.991482445499994	0.2584771722666674
speech	militia	10	0.983410653451288	0.2580097474144887
speech	quidquid	10	0.983410653451288	0.2580097474144887
speech	aliqui	10	0.983410653451288	0.2580097474144887
speech	seruus	10	0.983410653451288	0.2580097474144887
speech	enim	128	0.967784724170998	0.25710487429090945
speech	coram	11	0.966328634695037	0.2570205544268751
speech	sanguis	241	0.965962920591468	0.2569993764951632
speech	sors	65	0.963220821539043	0.25684058582804675
speech	tango	65	0.963220821539043	0.25684058582804675
speech	bonus	62	0.961916899605219	0.2567650777483672
speech	dego	7	0.961915809383477	0.2567650146153314
speech	gnatus	7	0.961915809383477	0.2567650146153314
speech	reus	7	0.961915809383477	0.2567650146153314
speech	mitesco	7	0.961915809383477	0.2567650146153314
speech	admetus	7	0.961915809383477	0.2567650146153314
speech	nego	70	0.958543007235917	0.25656970091847964
speech	senecta	21	0.954901252841736	0.2563588126177034
speech	seruitium	12	0.954891709862799	0.25635825999871964
speech	fallax	20	0.950569707045108	0.25610797957573733
speech	communis	28	0.950560185802638	0.2561074282154784
speech	reddo	101	0.948404111190042	0.2559825733070519
speech	nolo	13	0.947506617386608	0.2559306008446953
speech	occumbo	19	0.946830011480253	0.2558914196549604
speech	quisquam	48	0.946392476718904	0.2558660827012935
speech	spero	48	0.946392476718904	0.2558660827012935
speech	spondeo	14	0.943120110755006	0.255676585106742
speech	turpis	27	0.94308632906528	0.25567462886192904
speech	coniugium	17	0.941682124718789	0.2555933135845871
speech	patiens	15	0.941007467155879	0.2555542452203736
speech	io	16	0.940653531058302	0.2555337493345663
speech	sollemnis	16	0.940653531058302	0.2555337493345663
speech	serus	40	0.937515422617268	0.2553520263831671
speech	siquis	26	0.935705271735108	0.2552472033768992
speech	humanus	26	0.935705271735108	0.2552472033768992
speech	uides	5	0.933602874442842	0.2551254568381345
speech	lin	5	0.933602874442842	0.2551254568381345
speech	pulchrus	5	0.933602874442842	0.2551254568381345
speech	necesse	5	0.933602874442842	0.2551254568381345
speech	menus	5	0.933602874442842	0.2551254568381345
speech	effugium	5	0.933602874442842	0.2551254568381345
speech	aesonis	5	0.933602874442842	0.2551254568381345
speech	nisa	5	0.933602874442842	0.2551254568381345
speech	meatus	5	0.933602874442842	0.2551254568381345
speech	hadriacus	5	0.933602874442842	0.2551254568381345
speech	hosno	5	0.933602874442842	0.2551254568381345
speech	thebe	5	0.933602874442842	0.2551254568381345
speech	tam	61	0.926659914076834	0.25472340086305717
speech	eripio	69	0.925363705426743	0.25464833944757403
speech	effetus	8	0.925007156292096	0.25462769224487714
speech	troiani	8	0.925007156292096	0.25462769224487714
speech	pango	8	0.925007156292096	0.25462769224487714
speech	faciendus	8	0.925007156292096	0.25462769224487714
speech	praesto	24	0.921317259118195	0.254414016071029
speech	ausonia	38	0.919069427873186	0.2542838476795391
speech	partus	23	0.914370654190594	0.2540117490450904
speech	dimitto	37	0.909723304803238	0.2537426283111443
speech	indignus	22	0.907640077625334	0.2536219918837177
speech	infandus	28	0.906797237348333	0.2535731843215914
speech	ueto	53	0.905277320700008	0.2534851683258398
speech	omen	50	0.905256253747817	0.25348394837158994
speech	fingo	40	0.903295209081103	0.2533703873422765
speech	calchas	9	0.901774407208205	0.2532823200845544
speech	exoro	9	0.901774407208205	0.2532823200845544
speech	dica	9	0.901774407208205	0.2532823200845544
speech	opto	61	0.900664929741624	0.2532180719798358
speech	nefandus	27	0.898349695544584	0.253084000388821
speech	laus	78	0.892194262923499	0.2527275489136535
speech	hora	26	0.889927602996788	0.25259629018265684
speech	excidium	10	0.887103606430249	0.2524327569585967
speech	impunis	10	0.887103606430249	0.2524327569585967
speech	extinguo	10	0.887103606430249	0.2524327569585967
speech	iterum	82	0.884956629408834	0.25230842887744565
speech	paulus	34	0.881173725868792	0.25208936685040867
speech	eo	274	0.878500554318631	0.2519345676671365
speech	etiam	106	0.877689496583574	0.2518876005823021
speech	libens	12	0.873150787736973	0.2516247710521428
speech	crastinus	12	0.873150787736973	0.2516247710521428
speech	pala	12	0.873150787736973	0.2516247710521428
speech	patruus	12	0.873150787736973	0.2516247710521428
speech	hesperia	12	0.873150787736973	0.2516247710521428
speech	paelex	15	0.872688890575066	0.25159802330996567
speech	stirpes	33	0.871481848778732	0.25152812540751474
speech	forsan	14	0.871054930400244	0.2515034032319739
speech	elysius	13	0.871037006579303	0.25150236529153847
speech	inuisus	13	0.871037006579303	0.25150236529153847
speech	tumulo	6	0.870019323494104	0.25144343285586696
speech	posthac	6	0.870019323494104	0.25144343285586696
speech	cacus	6	0.870019323494104	0.25144343285586696
speech	pandus	6	0.870019323494104	0.25144343285586696
speech	adrastius	6	0.870019323494104	0.25144343285586696
speech	aetas	46	0.86581557284704	0.2512000002311235
speech	tartara	23	0.864977754770783	0.2511514834967869
speech	exul	23	0.864977754770783	0.2511514834967869
speech	sisto	39	0.859394518935626	0.2508281670425002
speech	manis	21	0.848842245030037	0.2502171013657946
speech	iussus	73	0.845494568321743	0.25002324264383124
speech	magnus	373	0.843151280913914	0.24988754653525863
speech	teucri	20	0.841024623923541	0.24976439515532195
speech	lex	49	0.836671521153082	0.24951231378271937
speech	traha	4	0.835036721537564	0.24941764509402986
speech	tityon	4	0.835036721537564	0.24941764509402986
speech	pauefacio	4	0.835036721537564	0.24941764509402986
speech	acin	4	0.835036721537564	0.24941764509402986
speech	aegates	4	0.835036721537564	0.24941764509402986
speech	eheu	4	0.835036721537564	0.24941764509402986
speech	indebitus	4	0.835036721537564	0.24941764509402986
speech	conqueror	4	0.835036721537564	0.24941764509402986
speech	certior	4	0.835036721537564	0.24941764509402986
speech	statua	4	0.835036721537564	0.24941764509402986
speech	cras	4	0.835036721537564	0.24941764509402986
speech	tali	4	0.835036721537564	0.24941764509402986
speech	uotiuus	4	0.835036721537564	0.24941764509402986
speech	saeue	4	0.835036721537564	0.24941764509402986
speech	recidiuus	4	0.835036721537564	0.24941764509402986
speech	uosmet	4	0.835036721537564	0.24941764509402986
speech	turno	4	0.835036721537564	0.24941764509402986
speech	uosno	4	0.835036721537564	0.24941764509402986
speech	tholus	4	0.835036721537564	0.24941764509402986
speech	so	4	0.835036721537564	0.24941764509402986
speech	absoluo	4	0.835036721537564	0.24941764509402986
speech	aufidus	7	0.834751751947801	0.24940114295081722
speech	quoue	7	0.834751751947801	0.24940114295081722
speech	quinus	7	0.834751751947801	0.24940114295081722
speech	discus	7	0.834751751947801	0.24940114295081722
speech	demoror	7	0.834751751947801	0.24940114295081722
speech	sedes	96	0.82828701105465	0.24902677991741384
speech	inclitus	18	0.826148824046425	0.24890296085217786
speech	causa	80	0.82348125955963	0.24874848636517505
speech	occido	28	0.821652842416085	0.2486426055882812
speech	timeo	68	0.820212611241059	0.24855920405364954
speech	uictoria	23	0.816711572276771	0.2483564643633206
speech	sortitus	8	0.814421387756835	0.24822384335992587
speech	iustitia	8	0.814421387756835	0.24822384335992587
speech	monumentum	8	0.814421387756835	0.24822384335992587
speech	uel	74	0.809871897923047	0.24796038951966148
speech	uanus	57	0.808811771850541	0.24789899927698156
speech	insanus	22	0.807258100460975	0.24780902859696155
speech	totiens	22	0.807258100460975	0.24780902859696155
speech	ango	15	0.807012406602283	0.24779480084990274
speech	ob	15	0.807012406602283	0.24779480084990274
speech	titulus	15	0.807012406602283	0.24779480084990274
speech	homo	71	0.803186108369764	0.24757322590409953
speech	propago	9	0.802925476099498	0.24755813309699215
speech	doricus	9	0.802925476099498	0.24755813309699215
speech	thessalus	14	0.802023924400764	0.24750592564826582
speech	uilis	14	0.802023924400764	0.24750592564826582
speech	cadauer	14	0.802023924400764	0.24750592564826582
speech	rogo	56	0.798422365025382	0.2472973649781578
speech	succurro	13	0.79809991550701	0.24727869243090303
speech	dardanus	21	0.797831409394835	0.24726314366192642
speech	uiso	10	0.797065967659775	0.2472188181283023
speech	aeetes	10	0.797065967659775	0.2472188181283023
speech	quiduis	11	0.795000421965558	0.2470992056079398
speech	iniuria	11	0.795000421965558	0.2470992056079398
speech	propter	11	0.795000421965558	0.2470992056079398
speech	bello	29	0.79114626909802	0.246876017643791
speech	copia	25	0.79064228984205	0.2468468329933687
speech	munus	98	0.789025123127838	0.24675318539841362
speech	desino	20	0.788455501540444	0.24672019950325194
speech	permitto	20	0.788455501540444	0.24672019950325194
speech	crimen	55	0.787913503441104	0.24668881324107667
speech	certus	67	0.78654274594456	0.24660943481849976
speech	perimo	24	0.78012413054444	0.24623774284025138
speech	uoco	152	0.779371687076135	0.246194170015924
speech	progenies	19	0.779160933513305	0.24618196560674727
speech	parca	19	0.779160933513305	0.24618196560674727
speech	sceptrum	43	0.77232866773378	0.24578631978203203
speech	genetrix	43	0.77232866773378	0.24578631978203203
speech	semel	18	0.769986870593457	0.24565070997251973
speech	indulgeo	23	0.769519904742417	0.24562366871048302
speech	clymene	5	0.768550329777805	0.2455675221408272
speech	eloquium	5	0.768550329777805	0.2455675221408272
speech	haruspex	5	0.768550329777805	0.2455675221408272
speech	petio	5	0.768550329777805	0.2455675221408272
speech	auguro	5	0.768550329777805	0.2455675221408272
speech	ideo	5	0.768550329777805	0.2455675221408272
speech	caper	5	0.768550329777805	0.2455675221408272
speech	inlicitus	5	0.768550329777805	0.2455675221408272
speech	aonis	5	0.768550329777805	0.2455675221408272
speech	offendo	5	0.768550329777805	0.2455675221408272
speech	carissimus	5	0.768550329777805	0.2455675221408272
speech	patior	83	0.767720554582886	0.24551947115716877
speech	urbs	238	0.763311888213062	0.24526417218343582
speech	ferus	76	0.763143536576136	0.2452544232034659
speech	decus	95	0.76159904542758	0.24516498413684368
speech	potentia	17	0.760983930955558	0.24512936381989014
speech	satio	17	0.760983930955558	0.24512936381989014
speech	nullus	197	0.760139060480692	0.24508043869218102
speech	supero	62	0.759171837602171	0.24502442832815174
speech	colo	47	0.756839477136898	0.24488936498173136
speech	uiuus	29	0.751167873940115	0.24456093131175127
speech	pius	68	0.749843603499479	0.24448424488187004
speech	iliacus	25	0.74655279123422	0.24429367909085922
speech	labor	223	0.744746933722791	0.2441891047069749
speech	tutus	51	0.744601745947743	0.244180697110015
speech	audeo	111	0.742303461303277	0.2440476070410784
speech	puer	97	0.74219180295475	0.24404114108076377
speech	cognosco	43	0.741476542194115	0.24399972144887885
speech	quam	80	0.738470876188145	0.24382566803173658
speech	elementum	6	0.736285610572953	0.24369912271800837
speech	arion	6	0.736285610572953	0.24369912271800837
speech	porro	6	0.736285610572953	0.24369912271800837
speech	fortissimus	6	0.736285610572953	0.24369912271800837
speech	fabrico	6	0.736285610572953	0.24369912271800837
speech	fidissimus	6	0.736285610572953	0.24369912271800837
speech	nubo	6	0.736285610572953	0.24369912271800837
speech	nimirum	6	0.736285610572953	0.24369912271800837
speech	utor	31	0.735991892373567	0.24368211395649647
speech	oppidum	14	0.735777182384887	0.24366968043688714
speech	requies	24	0.73503214267067	0.24362653635237852
speech	praesens	24	0.73503214267067	0.24362653635237852
speech	moneo	55	0.734881003329245	0.24361778410951873
speech	mater	186	0.732499251072908	0.2434798605617332
speech	inmitis	13	0.728378303759768	0.24324122294854178
speech	consulto	19	0.726372832970857	0.24312508927198034
speech	perficio	3	0.723160350970954	0.24293905946411729
speech	dictys	3	0.723160350970954	0.24293905946411729
speech	luio	3	0.723160350970954	0.24293905946411729
speech	agendus	3	0.723160350970954	0.24293905946411729
speech	auxilior	3	0.723160350970954	0.24293905946411729
speech	fidis	3	0.723160350970954	0.24293905946411729
speech	discessus	3	0.723160350970954	0.24293905946411729
speech	nostri	3	0.723160350970954	0.24293905946411729
speech	sparte	3	0.723160350970954	0.24293905946411729
speech	triginta	3	0.723160350970954	0.24293905946411729
speech	famulo	3	0.723160350970954	0.24293905946411729
speech	magus	3	0.723160350970954	0.24293905946411729
speech	inausus	3	0.723160350970954	0.24293905946411729
speech	impo	3	0.723160350970954	0.24293905946411729
speech	reluctor	3	0.723160350970954	0.24293905946411729
speech	remollesco	3	0.723160350970954	0.24293905946411729
speech	uidesne	3	0.723160350970954	0.24293905946411729
speech	incerno	3	0.723160350970954	0.24293905946411729
speech	gryneus	3	0.723160350970954	0.24293905946411729
speech	primitiae	3	0.723160350970954	0.24293905946411729
speech	oenotris	3	0.723160350970954	0.24293905946411729
speech	semihomo	3	0.723160350970954	0.24293905946411729
speech	intempto	3	0.723160350970954	0.24293905946411729
speech	conpreco	3	0.723160350970954	0.24293905946411729
speech	uberrimus	3	0.723160350970954	0.24293905946411729
speech	sicine	3	0.723160350970954	0.24293905946411729
speech	exequor	3	0.723160350970954	0.24293905946411729
speech	paruulus	3	0.723160350970954	0.24293905946411729
speech	lacones	3	0.723160350970954	0.24293905946411729
speech	crucio	3	0.723160350970954	0.24293905946411729
speech	deo	3	0.723160350970954	0.24293905946411729
speech	cyprus	3	0.723160350970954	0.24293905946411729
speech	ensifer	3	0.723160350970954	0.24293905946411729
speech	tune	3	0.723160350970954	0.24293905946411729
speech	proditio	3	0.723160350970954	0.24293905946411729
speech	peccatum	3	0.723160350970954	0.24293905946411729
speech	delendus	3	0.723160350970954	0.24293905946411729
speech	epaphus	3	0.723160350970954	0.24293905946411729
speech	defodio	3	0.723160350970954	0.24293905946411729
speech	salictum	3	0.723160350970954	0.24293905946411729
speech	lethe	3	0.723160350970954	0.24293905946411729
speech	ubinam	3	0.723160350970954	0.24293905946411729
speech	danaae	3	0.723160350970954	0.24293905946411729
speech	quinquennium	3	0.723160350970954	0.24293905946411729
speech	desertus	3	0.723160350970954	0.24293905946411729
speech	interitus	3	0.723160350970954	0.24293905946411729
speech	exhorresco	3	0.723160350970954	0.24293905946411729
speech	semides	3	0.723160350970954	0.24293905946411729
speech	adorior	3	0.723160350970954	0.24293905946411729
speech	semeleius	3	0.723160350970954	0.24293905946411729
speech	phrixo	3	0.723160350970954	0.24293905946411729
speech	adultero	3	0.723160350970954	0.24293905946411729
speech	hisne	3	0.723160350970954	0.24293905946411729
speech	tantalum	3	0.723160350970954	0.24293905946411729
speech	romula	3	0.723160350970954	0.24293905946411729
speech	strymon	3	0.723160350970954	0.24293905946411729
speech	moderatior	3	0.723160350970954	0.24293905946411729
speech	graiugenum	3	0.723160350970954	0.24293905946411729
speech	trebia	12	0.721802011685582	0.24286040016072563
speech	rependo	12	0.721802011685582	0.24286040016072563
speech	auitus	12	0.721802011685582	0.24286040016072563
speech	karthago	7	0.720165729559392	0.24276564562216196
speech	status	7	0.720165729559392	0.24276564562216196
speech	sidonii	7	0.720165729559392	0.24276564562216196
speech	lito	7	0.720165729559392	0.24276564562216196
speech	seu	65	0.718451880129209	0.24266639928234968
speech	uotum	82	0.716613108825719	0.2425599189122487
speech	regia	11	0.7163642165056	0.2425455059472915
speech	moenia	144	0.715995726589207	0.24252416727260065
speech	reposco	18	0.715461351334824	0.24249322243745366
speech	perfidus	18	0.715461351334824	0.24249322243745366
speech	pigeo	18	0.715461351334824	0.24249322243745366
speech	cautum	10	0.712528663934748	0.24232339509723042
speech	alpis	10	0.712528663934748	0.24232339509723042
speech	rapina	10	0.712528663934748	0.24232339509723042
speech	pelias	10	0.712528663934748	0.24232339509723042
speech	recido	9	0.71100166465457	0.24223496895734634
speech	solamen	9	0.71100166465457	0.24223496895734634
speech	septimus	9	0.71100166465457	0.24223496895734634
speech	fortasse	9	0.71100166465457	0.24223496895734634
speech	nemo	9	0.71100166465457	0.24223496895734634
speech	resto	40	0.706263117571012	0.24196056710745859
speech	saeculum	25	0.70332187707705	0.2417902444709466
speech	fraus	37	0.702433951202669	0.24173882607239594
speech	salus	34	0.699733415601385	0.2415824422797243
speech	testor	28	0.699460082330104	0.2415666139775142
speech	hospes	47	0.699022821520683	0.241541292887975
speech	effugio	31	0.698552114150933	0.24151403496044202
speech	honor	136	0.695781940815418	0.24135361855550377
speech	tamen	219	0.694084445780762	0.24125531927315602
speech	hospitium	24	0.690856129387635	0.24106837252034843
speech	exitium	24	0.690856129387635	0.24106837252034843
speech	ultra	36	0.690139231943814	0.2410268581107002
speech	scythicus	20	0.687335654904383	0.24086450734951603
speech	saepe	81	0.686000627839049	0.24078719802032336
speech	terra	305	0.685925673613404	0.24078285753835468
speech	sino	43	0.680726378604544	0.24048177449678407
speech	moror	57	0.679757740183765	0.24042568216091673
speech	cohibeo	14	0.672093189992835	0.23998184004774112
speech	gremium	22	0.6652458765419	0.2395853228359111
speech	pelasgi	13	0.661594226396773	0.23937386148767578
speech	flaminius	13	0.661594226396773	0.23937386148767578
speech	pridem	13	0.661594226396773	0.23937386148767578
speech	asia	13	0.661594226396773	0.23937386148767578
speech	uber	28	0.660097781591086	0.23928720470961817
speech	ausonius	36	0.656660941031554	0.23908818264849377
speech	dum	237	0.655213859901487	0.23900438444367994
speech	aeuum	80	0.655206998037894	0.23900398708389214
speech	cipus	4	0.654067440738298	0.2389379971030925
speech	oedipus	4	0.654067440738298	0.2389379971030925
speech	ineluctabilis	4	0.654067440738298	0.2389379971030925
speech	incassum	4	0.654067440738298	0.2389379971030925
speech	troiugenus	4	0.654067440738298	0.2389379971030925
speech	utue	4	0.654067440738298	0.2389379971030925
speech	uexo	4	0.654067440738298	0.2389379971030925
speech	chroma	4	0.654067440738298	0.2389379971030925
speech	heus	4	0.654067440738298	0.2389379971030925
speech	quisue	4	0.654067440738298	0.2389379971030925
speech	hicne	4	0.654067440738298	0.2389379971030925
speech	enyo	4	0.654067440738298	0.2389379971030925
speech	eluo	4	0.654067440738298	0.2389379971030925
speech	tantane	4	0.654067440738298	0.2389379971030925
speech	conceptus	4	0.654067440738298	0.2389379971030925
speech	deprimo	4	0.654067440738298	0.2389379971030925
speech	sicania	4	0.654067440738298	0.2389379971030925
speech	praepono	4	0.654067440738298	0.2389379971030925
speech	saguntus	4	0.654067440738298	0.2389379971030925
speech	cyclops	12	0.651425256253417	0.2387849923323028
speech	instar	12	0.651425256253417	0.2387849923323028
speech	opimus	12	0.651425256253417	0.2387849923323028
speech	sator	12	0.651425256253417	0.2387849923323028
speech	extendo	17	0.649790189414932	0.23869030816914924
speech	funestus	17	0.649790189414932	0.23869030816914924
speech	erebus	17	0.649790189414932	0.23869030816914924
speech	penates	30	0.64850380480631	0.23861581564854145
speech	femina	24	0.647557773320674	0.238561032444928
speech	compono	27	0.646779688388141	0.23851597476351385
speech	idem	132	0.646663208616308	0.23850922960211693
speech	dirus	87	0.645929069241878	0.2384667167392358
speech	daunus	11	0.641758759534242	0.2382252206269885
speech	uirginitas	11	0.641758759534242	0.2382252206269885
speech	lauinia	11	0.641758759534242	0.2382252206269885
speech	uenero	20	0.63864682624532	0.23804501343770673
speech	uenia	20	0.63864682624532	0.23804501343770673
speech	uado	20	0.63864682624532	0.23804501343770673
speech	denique	20	0.63864682624532	0.23804501343770673
speech	ingratus	16	0.63693804478841	0.2379460605762997
speech	genero	16	0.63693804478841	0.2379460605762997
speech	uereor	16	0.63693804478841	0.2379460605762997
speech	quidem	44	0.633812672310536	0.23776507514460637
speech	monimentum	10	0.632849960945168	0.2377093260352472
speech	elicio	10	0.632849960945168	0.2377093260352472
